,model prediction,sex,residence,year_of_birth,language population,village population,mother tongue,elevation,pred
2025,direct,ж,Uri,1931.0,31987.0,311.0,лакский,1666.2683105468802,0.31691761246782063
2026,direct,ж,Urtsaki,1931.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.9049756610500568
2027,direct,ж,Zilo,1931.0,4984.0,510.0,андийский,1202.365234375,1.0950538972879185
2028,direct,м,Balkhar,1931.0,31987.0,1195.0,лакский,1658.48388671875,0.3835411225310793
2029,direct,м,Bezhta,1931.0,1270.0,1058.0,бежтинский,1633.0812988281302,1.1545933550309246
2030,direct,м,Burkikhan,1931.0,7886.0,780.0,агульский,1917.4191894531305,1.2919156712841642
2031,direct,м,Chabanmakhi,1931.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,1.4139883010608725
2032,direct,м,Chankurbe,1931.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,1.0032145206503424
2033,direct,м,Chirag,1931.0,26628.78333333333,663.6779661016949,чирагский даргинский,2223.19091796875,1.4819362301068753
2034,direct,м,Chuni,1931.0,117613.0,342.0,аварский,1375.91101074219,2.131401932744228
2035,direct,м,Darvag,1931.0,16786.0,1223.0,азербайджанский,355.02688598632795,0.11058531381830726
2036,direct,м,Dorgeli,1931.0,47605.0,3162.0,кумыкский,667.396423339844,0.16516503270740565
2037,direct,м,Durangi,1931.0,117613.0,345.0,аварский,1040.05541992188,0.5717160339201259
2038,direct,м,Dyubek,1931.0,24826.0,1041.0,табасаранский,450.744720458984,0.6843852628270259
2039,direct,м,Dzhavgat,1931.0,13236.0,579.0,кайтагский даргинский,365.503295898437,1.052457279836139
2040,direct,м,Ersi,1931.0,16786.0,1197.0,азербайджанский,407.0,0.2738407046999828
2041,direct,м,Fiy,1931.0,1096.0,916.0,гдымско-фийский лезгинский,1927.37268066406,0.944599160684064
2042,direct,м,Gdym,1931.0,1096.0,180.0,гдымско-фийский лезгинский,2026.662841796869,0.871935827619423
2043,direct,м,Gelmets,1931.0,3319.0,403.0,цахурский,1750.0,1.0444532002103364
2044,direct,м,Hinuq,1931.0,150.0,150.0,гинухский,1941.0,1.9896287511145072
2045,direct,м,Ikhrek,1931.0,8229.0,1456.0,рутульский,1792.92919921875,0.992734625531888
2046,direct,м,Karata,1931.0,4336.0,1262.0,каратинский,1463.62890625,1.0738515327557008
2047,direct,м,Khlyut,1931.0,63939.0,787.0,лезгинский,1217.13757324219,0.1866588601672314
2048,direct,м,Khnov,1931.0,3792.0,1467.0,хновский рутульский,1836.39538574219,1.6092881624239364
2049,direct,м,Khpyuk,1931.0,7886.0,397.0,агульский,2186.0732421875,1.616912740109271
2050,direct,м,Kiche,1931.0,8229.0,188.0,рутульский,1291.65612792969,1.8045547472284296
2051,direct,м,Kidero,1931.0,2980.0,283.0,цезский,1900.54162597656,1.1862659512695262
2052,direct,м,Kina,1931.0,8229.0,196.0,рутульский,1573.32702636719,1.1249955540126402
2053,direct,м,Kizhani,1931.0,117613.0,309.0,аварский,1515.361328125,0.4856929153644384
2054,direct,м,Kubachi,1931.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.5512352713427728
2055,direct,м,Kuli,1931.0,31987.0,2430.0,лакский,1955.77087402344,0.12215083667399775
2056,direct,м,Kuli,1931.0,31987.0,2430.0,лакский,1955.77087402344,0.12215083667399775
2057,direct,м,Kurdul,1931.0,3319.0,205.0,цахурский,1880.81872558594,1.0701152445563993
2058,direct,м,Mallakent,1931.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.9678978421891352
2059,direct,м,Megeb,1931.0,710.0,710.0,мегебский,1712.15393066406,1.0901742542964108
2060,direct,м,Mikik,1931.0,3319.0,258.0,цахурский,1640.0,1.1130094232125254
2061,direct,м,Mukar,1931.0,31987.0,249.0,лакский,1667.02294921875,0.32329762696335024
2062,direct,м,Obokh,1931.0,117613.0,408.0,аварский,1765.45129394531,0.5589336844587989
2063,direct,м,Richa,1931.0,7886.0,885.0,агульский,2053.85205078125,1.053390775297198
2064,direct,м,Rikvani,1931.0,4984.0,836.0,андийский,1874.55419921875,1.076685236033126
2065,direct,м,Rutul,1931.0,8229.0,1769.0,рутульский,1342.49267578125,1.6207596647462486
2066,direct,м,Shangoda,1931.0,117613.0,175.0,аварский,1504.90002441406,0.7805541050692583
2067,direct,м,Shukty,1931.0,1633.0,653.0,гапшиминский даргинский,1663.48840332031,0.14822070180992794
2068,direct,м,Sutbuk,1931.0,10426.0,327.0,сирхинский даргинский,1365.90209960938,0.9462974221072328
2069,direct,м,Tad-Magitl,1931.0,2902.0,295.0,ахвахский,1457.0,1.0447334887419868
2070,direct,м,Tlibisho,1931.0,3052.0,250.0,багвалинский,1667.69287109375,1.0972712360780792
2071,direct,м,Tsukhta,1931.0,50241.0,273.0,акушинский даргинский,1452.47998046875,0.19606167224468152
2072,direct,м,Tsulikana,1931.0,31987.0,272.0,лакский,1746.52551269531,0.5267070648914375
2073,direct,м,Tukita,1931.0,127.0,127.0,тукитинский,1939.52868652344,1.0210129833640262
2074,direct,м,Tukita,1931.0,127.0,127.0,тукитинский,1939.52868652344,1.0210129833640262
2075,direct,м,Upper Ubekimakhi,1931.0,14258.0,411.0,цудахарский даргинский,1246.0,1.4507957036748786
2076,direct,м,Uragi,1931.0,10426.0,305.0,сирхинский даргинский,1538.4582519531198,0.9462974221072328
2077,direct,м,Uri,1931.0,31987.0,311.0,лакский,1666.2683105468802,0.31691761246782063
2078,direct,м,Urtsaki,1931.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.9049756610500568
2079,direct,м,Zilo,1931.0,4984.0,510.0,андийский,1202.365234375,1.0950538972879185
2080,indirect,ж,Balkhar,1932.0,31987.0,1195.0,лакский,1658.48388671875,0.4112423218427793
2081,indirect,ж,Bezhta,1932.0,1270.0,1058.0,бежтинский,1633.0812988281302,1.5789834878068365
2082,indirect,ж,Burkikhan,1932.0,7886.0,780.0,агульский,1917.4191894531305,1.1790188724173083
2083,indirect,ж,Chabanmakhi,1932.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,1.4281503130069677
2084,indirect,ж,Chankurbe,1932.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,0.9861577200516682
2085,indirect,ж,Chirag,1932.0,26628.78333333333,663.6779661016949,чирагский даргинский,2223.19091796875,1.3188461406246252
2086,indirect,ж,Chuni,1932.0,117613.0,342.0,аварский,1375.91101074219,1.6318564136400515
2087,indirect,ж,Darvag,1932.0,16786.0,1223.0,азербайджанский,355.02688598632795,0.09009966166899032
2088,indirect,ж,Dorgeli,1932.0,47605.0,3162.0,кумыкский,667.396423339844,0.07313139004238693
2089,indirect,ж,Durangi,1932.0,117613.0,345.0,аварский,1040.05541992188,0.2162625007746816
2090,indirect,ж,Dyubek,1932.0,24826.0,1041.0,табасаранский,450.744720458984,0.8449924824287721
2091,indirect,ж,Dzhavgat,1932.0,13236.0,579.0,кайтагский даргинский,365.503295898437,1.03198861602355
2092,indirect,ж,Ersi,1932.0,16786.0,1197.0,азербайджанский,407.0,0.16817047856700176
2093,indirect,ж,Fiy,1932.0,1096.0,916.0,гдымско-фийский лезгинский,1927.37268066406,1.0294159096710696
2094,indirect,ж,Gdym,1932.0,1096.0,180.0,гдымско-фийский лезгинский,2026.662841796869,1.3114749659586429
2095,indirect,ж,Gelmets,1932.0,3319.0,403.0,цахурский,1750.0,1.2053038482147491
2096,indirect,ж,Hinuq,1932.0,150.0,150.0,гинухский,1941.0,2.9313792781997066
2097,indirect,ж,Ikhrek,1932.0,8229.0,1456.0,рутульский,1792.92919921875,1.1753381068732405
2098,indirect,ж,Karata,1932.0,4336.0,1262.0,каратинский,1463.62890625,1.1167075769079304
2099,indirect,ж,Khlyut,1932.0,63939.0,787.0,лезгинский,1217.13757324219,0.4348328953923288
2100,indirect,ж,Khnov,1932.0,3792.0,1467.0,хновский рутульский,1836.39538574219,1.4525306523545602
2101,indirect,ж,Khpyuk,1932.0,7886.0,397.0,агульский,2186.0732421875,1.2150807321202874
2102,indirect,ж,Kiche,1932.0,8229.0,188.0,рутульский,1291.65612792969,1.6622368344644776
2103,indirect,ж,Kidero,1932.0,2980.0,283.0,цезский,1900.54162597656,1.2833577546668649
2104,indirect,ж,Kina,1932.0,8229.0,196.0,рутульский,1573.32702636719,1.6599148299038726
2105,indirect,ж,Kizhani,1932.0,117613.0,309.0,аварский,1515.361328125,0.3911456250090229
2106,indirect,ж,Kubachi,1932.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.5816678657001405
2107,indirect,ж,Kuli,1932.0,31987.0,2430.0,лакский,1955.77087402344,0.15212446390181664
2108,indirect,ж,Kuli,1932.0,31987.0,2430.0,лакский,1955.77087402344,0.15212446390181664
2109,indirect,ж,Kurdul,1932.0,3319.0,205.0,цахурский,1880.81872558594,1.0908799434620295
2110,indirect,ж,Mallakent,1932.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.9611713272232932
2111,indirect,ж,Megeb,1932.0,710.0,710.0,мегебский,1712.15393066406,1.3318157880737878
2112,indirect,ж,Mikik,1932.0,3319.0,258.0,цахурский,1640.0,1.2617584125913366
2113,indirect,ж,Mukar,1932.0,31987.0,249.0,лакский,1667.02294921875,0.4138350967776122
2114,indirect,ж,Obokh,1932.0,117613.0,408.0,аварский,1765.45129394531,0.28799920713661764
2115,indirect,ж,Richa,1932.0,7886.0,885.0,агульский,2053.85205078125,1.2741978032818424
2116,indirect,ж,Rikvani,1932.0,4984.0,836.0,андийский,1874.55419921875,1.621241739616252
2117,indirect,ж,Rutul,1932.0,8229.0,1769.0,рутульский,1342.49267578125,1.600410329820732
2118,indirect,ж,Shangoda,1932.0,117613.0,175.0,аварский,1504.90002441406,0.5601264415758468
2119,indirect,ж,Shukty,1932.0,1633.0,653.0,гапшиминский даргинский,1663.48840332031,0.6263384115015058
2120,indirect,ж,Sutbuk,1932.0,10426.0,327.0,сирхинский даргинский,1365.90209960938,0.866447986800119
2121,indirect,ж,Tad-Magitl,1932.0,2902.0,295.0,ахвахский,1457.0,1.262679938696954
2122,indirect,ж,Tlibisho,1932.0,3052.0,250.0,багвалинский,1667.69287109375,1.3470367947856727
2123,indirect,ж,Tsukhta,1932.0,50241.0,273.0,акушинский даргинский,1452.47998046875,0.33468699763537396
2124,indirect,ж,Tsulikana,1932.0,31987.0,272.0,лакский,1746.52551269531,0.4899517510266084
2125,indirect,ж,Tukita,1932.0,127.0,127.0,тукитинский,1939.52868652344,1.3661531618881453
2126,indirect,ж,Tukita,1932.0,127.0,127.0,тукитинский,1939.52868652344,1.3661531618881453
2127,indirect,ж,Upper Ubekimakhi,1932.0,14258.0,411.0,цудахарский даргинский,1246.0,0.6142214924952931
2128,indirect,ж,Uragi,1932.0,10426.0,305.0,сирхинский даргинский,1538.4582519531198,0.6683970405688202
2129,indirect,ж,Uri,1932.0,31987.0,311.0,лакский,1666.2683105468802,0.4791776658470695
2130,indirect,ж,Urtsaki,1932.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.866447986800119
2131,indirect,ж,Zilo,1932.0,4984.0,510.0,андийский,1202.365234375,1.1874518431368797
2132,indirect,м,Balkhar,1932.0,31987.0,1195.0,лакский,1658.48388671875,0.4112423218427793
2133,indirect,м,Bezhta,1932.0,1270.0,1058.0,бежтинский,1633.0812988281302,1.5789834878068365
2134,indirect,м,Burkikhan,1932.0,7886.0,780.0,агульский,1917.4191894531305,1.1790188724173083
2135,indirect,м,Chabanmakhi,1932.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,1.4281503130069677
2136,indirect,м,Chankurbe,1932.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,0.9861577200516682
2137,indirect,м,Chirag,1932.0,26628.78333333333,663.6779661016949,чирагский даргинский,2223.19091796875,1.3188461406246252
2138,indirect,м,Chuni,1932.0,117613.0,342.0,аварский,1375.91101074219,1.6318564136400515
2139,indirect,м,Darvag,1932.0,16786.0,1223.0,азербайджанский,355.02688598632795,0.09009966166899032
2140,indirect,м,Dorgeli,1932.0,47605.0,3162.0,кумыкский,667.396423339844,0.07313139004238693
2141,indirect,м,Durangi,1932.0,117613.0,345.0,аварский,1040.05541992188,0.2162625007746816
2142,indirect,м,Dyubek,1932.0,24826.0,1041.0,табасаранский,450.744720458984,0.8449924824287721
2143,indirect,м,Dzhavgat,1932.0,13236.0,579.0,кайтагский даргинский,365.503295898437,1.03198861602355
2144,indirect,м,Ersi,1932.0,16786.0,1197.0,азербайджанский,407.0,0.16817047856700176
2145,indirect,м,Fiy,1932.0,1096.0,916.0,гдымско-фийский лезгинский,1927.37268066406,1.0294159096710696
2146,indirect,м,Gdym,1932.0,1096.0,180.0,гдымско-фийский лезгинский,2026.662841796869,1.3114749659586429
2147,indirect,м,Gelmets,1932.0,3319.0,403.0,цахурский,1750.0,1.2053038482147491
2148,indirect,м,Hinuq,1932.0,150.0,150.0,гинухский,1941.0,2.9313792781997066
2149,indirect,м,Ikhrek,1932.0,8229.0,1456.0,рутульский,1792.92919921875,1.1753381068732405
2150,indirect,м,Karata,1932.0,4336.0,1262.0,каратинский,1463.62890625,1.1167075769079304
2151,indirect,м,Khlyut,1932.0,63939.0,787.0,лезгинский,1217.13757324219,0.4348328953923288
2152,indirect,м,Khnov,1932.0,3792.0,1467.0,хновский рутульский,1836.39538574219,1.4525306523545602
2153,indirect,м,Khpyuk,1932.0,7886.0,397.0,агульский,2186.0732421875,1.2150807321202874
2154,indirect,м,Kiche,1932.0,8229.0,188.0,рутульский,1291.65612792969,1.6622368344644776
2155,indirect,м,Kidero,1932.0,2980.0,283.0,цезский,1900.54162597656,1.2833577546668649
2156,indirect,м,Kina,1932.0,8229.0,196.0,рутульский,1573.32702636719,1.6599148299038726
2157,indirect,м,Kizhani,1932.0,117613.0,309.0,аварский,1515.361328125,0.3911456250090229
2158,indirect,м,Kubachi,1932.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.5816678657001405
2159,indirect,м,Kuli,1932.0,31987.0,2430.0,лакский,1955.77087402344,0.15212446390181664
2160,indirect,м,Kuli,1932.0,31987.0,2430.0,лакский,1955.77087402344,0.15212446390181664
2161,indirect,м,Kurdul,1932.0,3319.0,205.0,цахурский,1880.81872558594,1.0908799434620295
2162,indirect,м,Mallakent,1932.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.9611713272232932
2163,indirect,м,Megeb,1932.0,710.0,710.0,мегебский,1712.15393066406,1.3318157880737878
2164,indirect,м,Mikik,1932.0,3319.0,258.0,цахурский,1640.0,1.2617584125913366
2165,indirect,м,Mukar,1932.0,31987.0,249.0,лакский,1667.02294921875,0.4138350967776122
2166,indirect,м,Obokh,1932.0,117613.0,408.0,аварский,1765.45129394531,0.28799920713661764
2167,indirect,м,Richa,1932.0,7886.0,885.0,агульский,2053.85205078125,1.2741978032818424
2168,indirect,м,Rikvani,1932.0,4984.0,836.0,андийский,1874.55419921875,1.621241739616252
2169,indirect,м,Rutul,1932.0,8229.0,1769.0,рутульский,1342.49267578125,1.600410329820732
2170,indirect,м,Shangoda,1932.0,117613.0,175.0,аварский,1504.90002441406,0.5601264415758468
2171,indirect,м,Shukty,1932.0,1633.0,653.0,гапшиминский даргинский,1663.48840332031,0.6263384115015058
2172,indirect,м,Sutbuk,1932.0,10426.0,327.0,сирхинский даргинский,1365.90209960938,0.866447986800119
2173,indirect,м,Tad-Magitl,1932.0,2902.0,295.0,ахвахский,1457.0,1.262679938696954
2174,indirect,м,Tlibisho,1932.0,3052.0,250.0,багвалинский,1667.69287109375,1.3470367947856727
2175,indirect,м,Tsukhta,1932.0,50241.0,273.0,акушинский даргинский,1452.47998046875,0.33468699763537396
2176,indirect,м,Tsulikana,1932.0,31987.0,272.0,лакский,1746.52551269531,0.4899517510266084
2177,indirect,м,Tukita,1932.0,127.0,127.0,тукитинский,1939.52868652344,1.3661531618881453
2178,indirect,м,Tukita,1932.0,127.0,127.0,тукитинский,1939.52868652344,1.3661531618881453
2179,indirect,м,Upper Ubekimakhi,1932.0,14258.0,411.0,цудахарский даргинский,1246.0,0.6142214924952931
2180,indirect,м,Uragi,1932.0,10426.0,305.0,сирхинский даргинский,1538.4582519531198,0.6683970405688202
2181,indirect,м,Uri,1932.0,31987.0,311.0,лакский,1666.2683105468802,0.4791776658470695
2182,indirect,м,Urtsaki,1932.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.866447986800119
2183,indirect,м,Zilo,1932.0,4984.0,510.0,андийский,1202.365234375,1.1874518431368797
2184,direct,ж,Balkhar,1932.0,31987.0,1195.0,лакский,1658.48388671875,0.3835411225310793
2185,direct,ж,Bezhta,1932.0,1270.0,1058.0,бежтинский,1633.0812988281302,1.229882526108072
2186,direct,ж,Burkikhan,1932.0,7886.0,780.0,агульский,1917.4191894531305,1.2919156712841642
2187,direct,ж,Chabanmakhi,1932.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,1.4139883010608725
2188,direct,ж,Chankurbe,1932.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,1.0032145206503424
2189,direct,ж,Chirag,1932.0,26628.78333333333,663.6779661016949,чирагский даргинский,2223.19091796875,1.4819362301068753
2190,direct,ж,Chuni,1932.0,117613.0,342.0,аварский,1375.91101074219,2.131401932744228
2191,direct,ж,Darvag,1932.0,16786.0,1223.0,азербайджанский,355.02688598632795,0.11058531381830726
2192,direct,ж,Dorgeli,1932.0,47605.0,3162.0,кумыкский,667.396423339844,0.16516503270740565
2193,direct,ж,Durangi,1932.0,117613.0,345.0,аварский,1040.05541992188,0.5717160339201259
2194,direct,ж,Dyubek,1932.0,24826.0,1041.0,табасаранский,450.744720458984,0.6843852628270259
2195,direct,ж,Dzhavgat,1932.0,13236.0,579.0,кайтагский даргинский,365.503295898437,1.052457279836139
2196,direct,ж,Ersi,1932.0,16786.0,1197.0,азербайджанский,407.0,0.2738407046999828
2197,direct,ж,Fiy,1932.0,1096.0,916.0,гдымско-фийский лезгинский,1927.37268066406,0.944599160684064
2198,direct,ж,Gdym,1932.0,1096.0,180.0,гдымско-фийский лезгинский,2026.662841796869,0.871935827619423
2199,direct,ж,Gelmets,1932.0,3319.0,403.0,цахурский,1750.0,1.0444532002103364
2200,direct,ж,Hinuq,1932.0,150.0,150.0,гинухский,1941.0,2.0649179221916567
2201,direct,ж,Ikhrek,1932.0,8229.0,1456.0,рутульский,1792.92919921875,0.992734625531888
2202,direct,ж,Karata,1932.0,4336.0,1262.0,каратинский,1463.62890625,1.0738515327557008
2203,direct,ж,Khlyut,1932.0,63939.0,787.0,лезгинский,1217.13757324219,0.1866588601672314
2204,direct,ж,Khnov,1932.0,3792.0,1467.0,хновский рутульский,1836.39538574219,1.6092881624239364
2205,direct,ж,Khpyuk,1932.0,7886.0,397.0,агульский,2186.0732421875,1.616912740109271
2206,direct,ж,Kiche,1932.0,8229.0,188.0,рутульский,1291.65612792969,1.8045547472284296
2207,direct,ж,Kidero,1932.0,2980.0,283.0,цезский,1900.54162597656,1.4834833809307224
2208,direct,ж,Kina,1932.0,8229.0,196.0,рутульский,1573.32702636719,1.1249955540126402
2209,direct,ж,Kizhani,1932.0,117613.0,309.0,аварский,1515.361328125,0.4856929153644384
2210,direct,ж,Kubachi,1932.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.5512352713427728
2211,direct,ж,Kuli,1932.0,31987.0,2430.0,лакский,1955.77087402344,0.12215083667399775
2212,direct,ж,Kuli,1932.0,31987.0,2430.0,лакский,1955.77087402344,0.12215083667399775
2213,direct,ж,Kurdul,1932.0,3319.0,205.0,цахурский,1880.81872558594,1.0701152445563993
2214,direct,ж,Mallakent,1932.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.9678978421891352
2215,direct,ж,Megeb,1932.0,710.0,710.0,мегебский,1712.15393066406,1.1654634253735583
2216,direct,ж,Mikik,1932.0,3319.0,258.0,цахурский,1640.0,1.1130094232125254
2217,direct,ж,Mukar,1932.0,31987.0,249.0,лакский,1667.02294921875,0.32329762696335024
2218,direct,ж,Obokh,1932.0,117613.0,408.0,аварский,1765.45129394531,0.5589336844587989
2219,direct,ж,Richa,1932.0,7886.0,885.0,агульский,2053.85205078125,1.053390775297198
2220,direct,ж,Rikvani,1932.0,4984.0,836.0,андийский,1874.55419921875,1.076685236033126
2221,direct,ж,Rutul,1932.0,8229.0,1769.0,рутульский,1342.49267578125,1.6207596647462486
2222,direct,ж,Shangoda,1932.0,117613.0,175.0,аварский,1504.90002441406,0.7805541050692583
2223,direct,ж,Shukty,1932.0,1633.0,653.0,гапшиминский даргинский,1663.48840332031,0.20268569427325334
2224,direct,ж,Sutbuk,1932.0,10426.0,327.0,сирхинский даргинский,1365.90209960938,0.9462974221072328
2225,direct,ж,Tad-Magitl,1932.0,2902.0,295.0,ахвахский,1457.0,1.1200226598191343
2226,direct,ж,Tlibisho,1932.0,3052.0,250.0,багвалинский,1667.69287109375,1.1725604071552265
2227,direct,ж,Tsukhta,1932.0,50241.0,273.0,акушинский даргинский,1452.47998046875,0.19606167224468152
2228,direct,ж,Tsulikana,1932.0,31987.0,272.0,лакский,1746.52551269531,0.5267070648914375
2229,direct,ж,Tukita,1932.0,127.0,127.0,тукитинский,1939.52868652344,1.0963021544411735
2230,direct,ж,Tukita,1932.0,127.0,127.0,тукитинский,1939.52868652344,1.0963021544411735
2231,direct,ж,Upper Ubekimakhi,1932.0,14258.0,411.0,цудахарский даргинский,1246.0,1.5470829066927114
2232,direct,ж,Uragi,1932.0,10426.0,305.0,сирхинский даргинский,1538.4582519531198,0.9462974221072328
2233,direct,ж,Uri,1932.0,31987.0,311.0,лакский,1666.2683105468802,0.31691761246782063
2234,direct,ж,Urtsaki,1932.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.9049756610500568
2235,direct,ж,Zilo,1932.0,4984.0,510.0,андийский,1202.365234375,1.0950538972879185
2236,direct,м,Balkhar,1932.0,31987.0,1195.0,лакский,1658.48388671875,0.3835411225310793
2237,direct,м,Bezhta,1932.0,1270.0,1058.0,бежтинский,1633.0812988281302,1.229882526108072
2238,direct,м,Burkikhan,1932.0,7886.0,780.0,агульский,1917.4191894531305,1.2919156712841642
2239,direct,м,Chabanmakhi,1932.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,1.4139883010608725
2240,direct,м,Chankurbe,1932.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,1.0032145206503424
2241,direct,м,Chirag,1932.0,26628.78333333333,663.6779661016949,чирагский даргинский,2223.19091796875,1.4819362301068753
2242,direct,м,Chuni,1932.0,117613.0,342.0,аварский,1375.91101074219,2.131401932744228
2243,direct,м,Darvag,1932.0,16786.0,1223.0,азербайджанский,355.02688598632795,0.11058531381830726
2244,direct,м,Dorgeli,1932.0,47605.0,3162.0,кумыкский,667.396423339844,0.16516503270740565
2245,direct,м,Durangi,1932.0,117613.0,345.0,аварский,1040.05541992188,0.5717160339201259
2246,direct,м,Dyubek,1932.0,24826.0,1041.0,табасаранский,450.744720458984,0.6843852628270259
2247,direct,м,Dzhavgat,1932.0,13236.0,579.0,кайтагский даргинский,365.503295898437,1.052457279836139
2248,direct,м,Ersi,1932.0,16786.0,1197.0,азербайджанский,407.0,0.2738407046999828
2249,direct,м,Fiy,1932.0,1096.0,916.0,гдымско-фийский лезгинский,1927.37268066406,0.944599160684064
2250,direct,м,Gdym,1932.0,1096.0,180.0,гдымско-фийский лезгинский,2026.662841796869,0.871935827619423
2251,direct,м,Gelmets,1932.0,3319.0,403.0,цахурский,1750.0,1.0444532002103364
2252,direct,м,Hinuq,1932.0,150.0,150.0,гинухский,1941.0,2.0649179221916567
2253,direct,м,Ikhrek,1932.0,8229.0,1456.0,рутульский,1792.92919921875,0.992734625531888
2254,direct,м,Karata,1932.0,4336.0,1262.0,каратинский,1463.62890625,1.0738515327557008
2255,direct,м,Khlyut,1932.0,63939.0,787.0,лезгинский,1217.13757324219,0.1866588601672314
2256,direct,м,Khnov,1932.0,3792.0,1467.0,хновский рутульский,1836.39538574219,1.6092881624239364
2257,direct,м,Khpyuk,1932.0,7886.0,397.0,агульский,2186.0732421875,1.616912740109271
2258,direct,м,Kiche,1932.0,8229.0,188.0,рутульский,1291.65612792969,1.8045547472284296
2259,direct,м,Kidero,1932.0,2980.0,283.0,цезский,1900.54162597656,1.4834833809307224
2260,direct,м,Kina,1932.0,8229.0,196.0,рутульский,1573.32702636719,1.1249955540126402
2261,direct,м,Kizhani,1932.0,117613.0,309.0,аварский,1515.361328125,0.4856929153644384
2262,direct,м,Kubachi,1932.0,3502.0,1733.0,кубачинский даргинский,1636.75378417969,0.5512352713427728
2263,direct,м,Kuli,1932.0,31987.0,2430.0,лакский,1955.77087402344,0.12215083667399775
2264,direct,м,Kuli,1932.0,31987.0,2430.0,лакский,1955.77087402344,0.12215083667399775
2265,direct,м,Kurdul,1932.0,3319.0,205.0,цахурский,1880.81872558594,1.0701152445563993
2266,direct,м,Mallakent,1932.0,15872.0,125.0,муиринский даргинский,491.374847412109,0.9678978421891352
2267,direct,м,Megeb,1932.0,710.0,710.0,мегебский,1712.15393066406,1.1654634253735583
2268,direct,м,Mikik,1932.0,3319.0,258.0,цахурский,1640.0,1.1130094232125254
2269,direct,м,Mukar,1932.0,31987.0,249.0,лакский,1667.02294921875,0.32329762696335024
2270,direct,м,Obokh,1932.0,117613.0,408.0,аварский,1765.45129394531,0.5589336844587989
2271,direct,м,Richa,1932.0,7886.0,885.0,агульский,2053.85205078125,1.053390775297198
2272,direct,м,Rikvani,1932.0,4984.0,836.0,андийский,1874.55419921875,1.076685236033126
2273,direct,м,Rutul,1932.0,8229.0,1769.0,рутульский,1342.49267578125,1.6207596647462486
2274,direct,м,Shangoda,1932.0,117613.0,175.0,аварский,1504.90002441406,0.7805541050692583
2275,direct,м,Shukty,1932.0,1633.0,653.0,гапшиминский даргинский,1663.48840332031,0.20268569427325334
2276,direct,м,Sutbuk,1932.0,10426.0,327.0,сирхинский даргинский,1365.90209960938,0.9462974221072328
2277,direct,м,Tad-Magitl,1932.0,2902.0,295.0,ахвахский,1457.0,1.1200226598191343
2278,direct,м,Tlibisho,1932.0,3052.0,250.0,багвалинский,1667.69287109375,1.1725604071552265
2279,direct,м,Tsukhta,1932.0,50241.0,273.0,акушинский даргинский,1452.47998046875,0.19606167224468152
2280,direct,м,Tsulikana,1932.0,31987.0,272.0,лакский,1746.52551269531,0.5267070648914375
2281,direct,м,Tukita,1932.0,127.0,127.0,тукитинский,1939.52868652344,1.0963021544411735
2282,direct,м,Tukita,1932.0,127.0,127.0,тукитинский,1939.52868652344,1.0963021544411735
2283,direct,м,Upper Ubekimakhi,1932.0,14258.0,411.0,цудахарский даргинский,1246.0,1.5470829066927114
2284,direct,м,Uragi,1932.0,10426.0,305.0,сирхинский даргинский,1538.4582519531198,0.9462974221072328
2285,direct,м,Uri,1932.0,31987.0,311.0,лакский,1666.2683105468802,0.31691761246782063
2286,direct,м,Urtsaki,1932.0,10426.0,504.0,сирхинский даргинский,1488.6706542968802,0.9049756610500568
2287,direct,м,Zilo,1932.0,4984.0,510.0,андийский,1202.365234375,1.0950538972879185
2288,indirect,ж,Balkhar,1933.0,31987.0,1195.0,лакский,1658.48388671875,0.4112423218427793
2289,indirect,ж,Bezhta,1933.0,1270.0,1058.0,бежтинский,1633.0812988281302,1.5789834878068365
2290,indirect,ж,Burkikhan,1933.0,7886.0,780.0,агульский,1917.4191894531305,1.1790188724173083
2291,indirect,ж,Chabanmakhi,1933.0,3723.0,179.0,кадарский даргинский,1020.0406494140601,1.5281503130069674
2292,indirect,ж,Chankurbe,1933.0,3723.0,663.6779661016949,кадарский даргинский,882.737670898437,0.9861577200516682
